"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"vpd_jan",10.627799468169,-2.87086282075016,13.9524913677874,13.1704015709479,22.2119161059237
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.75152335917655,0.717177629792096,6.68093242848077,9.7552090172862,17.7114755092978
"tmax",2.37049969967905,1.65788240794472,12.1358231439514,10.6917897883138,16.9668496004226
"TPI_five",12.43012365056,-4.82907146083789,12.7485759423842,13.4550091717787,28.3001677486464
"dem_10m_zaca",6.83185090621624,-0.168406471537074,10.841269874751,10.9296148918744,19.7288617836961
"flow_accumulation",11.272980476225,-3.08798101451641,9.10965872069129,10.8027948511724,22.4219459623554
"sr",12.095573403136,-0.514506361242482,15.4985291254618,15.906940944688,28.8217433645325
"slope",8.55150662670383,0.610575017095856,16.4537572983215,16.4974996840746,28.9871755133648
"TWI",0.576371142805354,-1.21893448667543,7.46609275892447,4.33998125593954,19.4553398743708
"cwd",5.95254009071033,-1.50894500290741,8.37187860252627,8.25549025519506,21.3159859371768
"vpd_aug",0.226248009643347,5.88535627169799,10.9367764278399,10.7842962541278,22.624847860201
"vpd_jan",13.7982298000516,-1.07931323693543,10.3839422043826,13.4815686829983,23.0336335126025
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.38679828501689,3.52854516451702,6.40912942319794,9.98644100144563,18.038111517495
"tmax",4.52987584944913,6.36442935596411,13.2905189220751,14.0732137343574,19.083689911515
"TPI_five",7.99861077854675,-0.544542169609388,8.70140356597338,10.523355659895,23.9537455501048
"dem_10m_zaca",5.84951974126985,3.28204914771748,11.9970920661494,13.6375675039441,23.331699270516
"flow_accumulation",14.6567684175077,1.14872122177763,8.2559138761536,14.1908422333947,23.9962471260652
"sr",17.7196493388533,0.485253618001778,15.0320456965416,19.925804041416,32.2752945975102
"slope",12.8880497207539,-0.51731020877701,13.3230519370004,15.809406385189,27.3279218842467
"TWI",-0.759862966493255,2.50991650517808,2.60287368597841,2.85102424429665,18.5784254847311
"cwd",-2.39087495424375,2.685470354809,10.5829776146214,7.24778135742789,19.3164510447136
"vpd_aug",-1.13879964461137,8.49781792300236,10.6143367270636,11.7880457198848,22.4508651521516
"vpd_jan",9.72514445763178,-0.890863782440365,10.8799622132437,11.9361906834276,20.955681794284
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.52170478184635,5.75781716612627,4.07844974389789,10.4201486932651,16.2519189434887
"tmax",2.66011944258887,4.30596028843285,11.3862563908203,11.1449380843703,16.9509315917294
"TPI_five",7.0653224162965,-0.814756549881113,13.7261156186506,12.699056400364,25.862025738764
"dem_10m_zaca",7.7927996648165,6.20915131417953,15.2702901567903,17.4532071936778,23.129136411458
"flow_accumulation",12.354905643666,-0.57483977292322,9.60460011655179,12.8071956739628,22.5055954492509
"sr",9.82584603118787,0.201722216756418,14.3791694888929,14.596714975619,26.1786804030526
"slope",19.4407399409765,3.3704054925807,12.5891883966739,20.8736823427828,31.0444959878595
"TWI",-1.0832580553735,2.34305413457407,5.57985136446469,4.61206610387014,18.021240405442
"cwd",4.78923183879923,1.71681699564416,11.2045652169029,10.6859271628374,19.8351293554072
"vpd_aug",5.76446934957879,11.161699539111,12.7929315702278,17.806497726769,24.9329343046913
"vpd_jan",12.8565135031632,3.13980061488694,15.6094261093951,18.6369094690999,24.6311380755229
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.77619518381832,3.11290606639176,5.00734191125897,7.85596955015983,17.1624078452595
"tmax",2.32151210789706,3.17814800861399,7.94102187251798,8.474316519762,16.773738915994
"TPI_five",10.0187805430115,-3.74928579105578,14.0745839146434,12.8106876522161,27.5503124530597
"dem_10m_zaca",4.43339844081626,1.97494196420695,13.1238050729446,12.321204355776,23.449819149196
"flow_accumulation",9.1283225790255,-1.29927331771752,4.48582937513353,7.94470028407811,22.9269373720834
"sr",9.76806254274491,-2.56507777084943,12.5039658047761,11.80083293438,25.9732622557248
"slope",12.3570975914467,1.58923568082862,13.6375784327141,16.4427916538041,29.4291176966948
"TWI",0.40784707531262,0.284569130080532,4.21138317799731,2.81302819263539,18.5153796905989
"cwd",5.27214077582707,-0.148078128607722,9.92672975484869,8.88677241409739,21.0444898184805
"vpd_aug",-0.312385428804657,9.14722777062188,8.42240323318329,11.1993896341291,22.282752239636
"vpd_jan",11.5160903718988,-0.0435291086599697,12.3443700138544,13.7298817252083,24.2110225632725
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.49103077892578,7.51156469366337,5.72183053571619,10.0842839428117,17.4746634449887
"tmax",0.237383043514922,5.32837189255144,7.51390102627731,8.66238225181024,17.2412968570224
"TPI_five",8.00510422678858,-3.38505815070687,12.0680272764884,10.1843939214428,25.0519233578128
"dem_10m_zaca",6.88411799776662,4.28987240581885,12.8350177383323,15.3548924180112,23.9664643351469
"flow_accumulation",13.3348740776817,3.49750949066099,6.62780832855404,13.933032992715,26.2411296909897
"sr",14.5830808898189,2.54694322409015,8.67030441152233,16.0028191987727,28.4348105577123
"slope",15.1867500337177,7.36056481106442,8.92947955188679,19.9770610788167,27.1148416499861
"TWI",-2.69395772847977,1.81415254811418,5.85853000229737,3.45954184836488,18.6910902906177
"cwd",10.3368099574602,-0.174598824136571,9.0012098837789,11.8614991285342,21.0002589640865
"vpd_aug",1.38414979775562,8.95776038325162,12.5398609404059,14.1127671072172,22.6675483434216
"vpd_jan",10.3471951796262,-1.7803451760988,11.2158186833167,13.4663525529425,21.4365458415486
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.61224571980275,4.72600065124367,7.73638125080256,13.0870074511798,18.6529137037519
"tmax",1.01716684964242,0.762516054986286,10.6996022772293,8.43995312765518,17.1838803675717
"TPI_five",8.74007293986587,-3.64237141919097,12.4555575195434,10.7108235892987,23.0634089887936
"dem_10m_zaca",7.45210441632264,-0.60003225837022,13.3700470206599,13.3613532421064,22.4052787283088
"flow_accumulation",9.50611035591471,-2.64704449681742,7.35334202987631,8.98119322663981,22.0703363365945
"sr",5.5125124445925,-2.33430442456001,13.8260760004857,11.3305390545284,26.3305616824612
"slope",11.3088099926503,0.642064808664794,14.6468337412489,17.1380497944963,29.93395784745
"TWI",-2.55631581553293,-0.182415646121008,4.97204227516063,0.788302899941755,17.7416771365356
"cwd",6.67921612320998,-0.110324243625937,8.09786134999711,9.08374380056065,21.742512120117
"vpd_aug",1.94797207073327,7.91518146231855,13.3586097200619,15.0562221907657,22.2926582430224
"vpd_jan",14.4228369009933,1.92975417533697,16.5317095231849,18.2769814757845,27.9454415120601
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.8171626220403,3.70555555627522,9.28546345967729,11.7169878235971,19.5235753456172
"tmax",0.182260008289142,6.6914683532788,11.5314998235128,12.2637027551988,17.6044427830687
"TPI_five",7.78789568788311,-1.68874045432823,12.3002923266892,11.0460557835851,26.2690874497811
"dem_10m_zaca",5.61734488379155,0.556248666287195,14.0835016187156,12.8093257033817,21.9105611599685
"flow_accumulation",12.3064248469617,1.19165851899172,9.70329776194615,14.4861688560812,22.7910604677355
"sr",5.65842309539871,3.08170340391095,14.0239043861509,13.8868277569076,25.8607584638754
"slope",13.3935898653579,5.99096818002085,11.9705038002665,18.7840914577083,30.9201963905112
"TWI",-0.134731126376369,2.21341516974179,3.54121520812116,3.45554490112639,18.5637416512219
"cwd",7.57685235774615,0.435728702045799,12.1479083654456,12.5094004973852,23.6513548454651
"vpd_aug",1.32165138126764,9.72977958212122,12.4192037152171,14.6122835558265,21.755089703217
"vpd_jan",6.36432160193446,-0.152345209148718,10.155735116794,10.2776324054314,20.5285184062052
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.9558233829521,4.42289919636683,5.36822508714164,10.0970600976865,17.9713227372365
"tmax",-0.514613812718781,1.78333884667935,10.5284177005909,7.77636192767191,17.2073460481931
"TPI_five",6.63478796841121,-5.00745897288928,12.5374971753481,8.82779624467538,23.8601164818747
"dem_10m_zaca",8.03962147235295,1.41935868105887,13.9268564194277,14.9876708657504,22.1828658287392
"flow_accumulation",15.4211220290349,4.38607627829354,9.85147074978255,16.9785599677994,28.178695630708
"sr",10.3499292474751,-2.34626464923752,16.2418919430622,15.0734036078893,26.4914216038666
"slope",8.79270521064471,0.628815688440352,15.0691659265336,14.9533669364775,28.1812528339174
"TWI",-2.63827012045729,2.03722930804221,8.65561201646012,5.8555876830318,19.2691911498318
"cwd",10.0858809791985,2.55313506554074,10.5997354216404,14.2447049567598,22.6145181483013
"vpd_aug",3.38708443114732,8.7582612029714,11.8342087047563,14.0558737372541,23.5702227256475
"vpd_jan",10.3557495997159,-2.26829928409825,10.6095660835054,11.0004589735271,19.8490201450172
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.01023695724918,3.72607246409088,8.28327842111299,11.1341503579023,17.6978506694341
"tmax",1.37815170970882,4.6324428043791,11.0013564806061,10.7207730272694,17.7561000481697
"TPI_five",7.92268765219814,1.21374368134267,16.0941428258206,16.0802124707157,28.0577510988572
"dem_10m_zaca",8.18722388992322,0.686117739599318,12.8653303109437,14.2609893844016,23.2570304893799
"flow_accumulation",13.4735685276271,4.12398689974015,11.774114685556,16.6811681214258,26.8280709661007
"sr",7.81530608837534,0.365710770362903,15.3339696188261,15.1266289395606,25.7067281679879
"slope",12.8289622710092,2.97168263216996,16.9786658579937,20.5890186189831,30.4550296997767
"TWI",0.0957728444125859,2.06443892078544,4.92673003574662,4.72069728412268,18.7259398335457
"cwd",4.89263971680491,3.15776055034876,6.56520730686877,8.86251372763062,18.1337586469856
"vpd_aug",5.54692873331484,7.15506794987069,9.12692298323292,13.6931874614843,22.1416807834904
"vpd_jan",6.36079048045383,-0.139973954066989,13.876357127073,12.3773286109847,20.6122729296055
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.24038835782399,3.21276956897725,4.28458650685864,8.40717439924639,17.4774725292514
"tmax",0.594336134520416,4.25656488920373,9.59720586635261,9.02223847651469,16.9802135873053
"TPI_five",5.65763041861817,-5.16094931044391,10.9690318201785,6.99206669054069,26.4421419276786
"dem_10m_zaca",3.91999827547612,0.201572166575461,13.2578210454329,11.8590719475188,21.3522299725479
"flow_accumulation",8.20717990209065,-3.51678964940105,11.5729701864225,10.51318337057,25.5987401711424
"sr",3.10101980237724,-0.800033682743113,9.77137673946701,7.73940713558118,22.9441622918572
"slope",8.77653273532844,1.00118218042708,12.3302578268605,13.8216189769841,27.0138124815326
"TWI",-2.37553005690374,0.443183325056056,3.10822455652916,0.895560258655877,17.4637717238296
"cwd",11.88862738367,4.93035274042111,12.630151142894,17.9284583533572,26.6002262906572
"vpd_aug",2.44845163823672,8.22336547655653,8.19028524660097,12.2888741461159,23.3348585788223
"vpd_jan",8.5787497634848,-2.59236079681785,11.6410740991894,11.5548201994081,24.1684904453755
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.54993395543154,3.9952503138923,6.60089727329818,9.91347999665232,18.8475095904046
"tmax",2.07794800436427,-0.195574356684414,9.05438801569936,7.4399120709978,18.5166368505921
"TPI_five",4.30078869100353,-2.31526836987759,14.8895078400796,11.3025394509835,26.3413829253043
"dem_10m_zaca",5.57056783676215,1.55031345418703,9.8026451755562,11.011136664957,21.0623707525804
"flow_accumulation",10.2514285072437,-2.89472052744793,10.5770766548222,10.901054370035,25.2386097538218
"sr",8.67325930949275,-4.9499077225862,13.8039729159117,11.2953572140796,27.7828218925263
"slope",14.6089278653976,-2.13949418116821,13.6654234225607,16.0572419231999,26.5313466150482
"TWI",-0.49178580878524,0.941417075887927,5.1118183651562,3.58307104601655,18.4565252736008
"cwd",6.73732878759266,-0.594083520245282,12.220727354728,11.2955058095327,21.6246635923533
"vpd_aug",2.25997367547438,5.78610197715637,8.64781276254564,10.9604466214306,22.0212020032921
"vpd_jan",13.2341263514009,-0.572849884970636,9.37917998686168,13.8820003485521,22.8915040838093
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.96662169117633,3.48811009657183,6.44801559504674,11.6296484831707,18.8082146479386
"tmax",5.62844321046361,0.361458264873215,10.6402334514227,10.1793292415562,17.836443282315
"TPI_five",6.03964505663434,-1.62217469832883,9.21109634311282,8.53479613981006,21.7575483519341
"dem_10m_zaca",6.15328446292054,0.40056446570195,13.3033219008823,12.9911183955971,22.4646007396942
"flow_accumulation",13.1156804938438,-0.341511276311732,8.81601129849664,13.849265051285,22.9843885558119
"sr",17.093400051331,-2.52590740121601,13.2188491038051,17.0819419709346,30.0604749513906
"slope",18.5651844445845,0.173823032834995,11.0747379979623,19.3912893462147,28.9485018666313
"TWI",-2.7845574923716,1.42842632994548,2.69041032367518,1.00262482935439,16.8781409175707
"cwd",8.8756294404005,1.01114999856144,10.1193157622825,12.065465116377,21.7756939499587
"vpd_aug",5.1779414817874,10.5317134391475,12.4819314970624,17.614362533068,24.5652734294544
"vpd_jan",8.94098611433174,-0.783499451819439,13.5030827483335,13.6239365767244,23.246732640634
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.79617196714834,1.5760643997427,4.17496245111107,5.78730443650457,17.8413932948165
"tmax",0.485036778116809,1.92388311099432,10.8192106788206,9.04995783820398,17.1710221459921
"TPI_five",7.17922729968696,-6.78185638672639,10.3562034623041,6.45730305480527,26.0316160816607
"dem_10m_zaca",8.25535741434215,-1.62007451604309,12.0488830628455,12.6329960645235,24.0010241807917
"flow_accumulation",9.52151998191956,-2.88932038139063,5.1711693550472,7.2847587576012,22.8164993370754
"sr",4.60997790346415,-4.09199530412503,13.5850610638445,9.1398849308363,25.0937495304807
"slope",7.86438917882697,1.31343058704588,9.99765723003619,11.4033436312548,25.3817059800425
"TWI",-2.16074590457665,-1.25199875230157,4.44144001819867,0.904267852050577,19.8707183289267
"cwd",3.82319966314821,1.06183719157397,9.66565364776386,9.08574660902252,21.2892309452732
"vpd_aug",1.53663587945295,7.08236654327186,13.0432978606902,14.063398126331,22.2625811072781
"vpd_jan",15.3787840215614,-2.96266708827828,11.8980883131656,15.4900728407238,27.5562324009956
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.24100801043935,3.90552520879139,4.73838024379548,7.59963769833107,16.3266596607406
"tmax",-1.61156170850074,3.63033260920099,12.175381776612,9.54336493438499,18.0388685505447
"TPI_five",13.573007295562,-5.61661758504561,16.1987980792594,15.4354719849104,31.3450903931843
"dem_10m_zaca",0.914602279702467,2.41645332039464,12.461225238905,10.2244970633494,22.0771647950428
"flow_accumulation",13.7892282535676,-1.4128607238247,6.30577462502738,11.8874807561393,24.186069606992
"sr",6.11041393554374,-1.84697894373679,10.1976381853777,9.20459591112074,24.9332305629922
"slope",7.17113078842442,4.4098343972122,10.2852009334685,13.2938454374927,25.927272609688
"TWI",0.468766859079208,2.18857288926723,1.78392821671528,2.72253503688421,18.5446747965654
"cwd",4.78240558295187,6.1163550280335,10.3180584386891,11.8156838357016,23.7094353898638
"vpd_aug",1.22243066048256,7.68353151996025,10.1946457348338,11.9759077097959,22.3431982309301
"vpd_jan",5.6803362517538,-1.69130161681023,8.34452269658709,8.31423250666082,21.9000820701226
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.69214415409412,1.56383951874799,5.89071751236749,8.52996724355211,17.2812360786954
"tmax",-1.29656765166411,6.55010040335348,11.70715399705,10.2891290509631,18.8051723764976
"TPI_five",6.55085135057852,-5.9985464223366,13.4031526465824,10.3128989307813,24.5280049987243
"dem_10m_zaca",4.3940738235654,-1.28129673257049,11.2350484890415,9.98182559801259,20.6014299739892
"flow_accumulation",12.2422014767776,1.86804320522893,10.796410682973,15.1493005183547,26.3588941447567
"sr",6.75584633926046,-1.17424420974205,10.6904777163628,9.27399624585063,24.0302199927848
"slope",9.35413155775507,1.41094913286785,11.8452690401006,13.327069213516,27.6690973608835
"TWI",-1.6958149112041,-0.0228918992293668,4.40131206420935,1.90042356996227,18.3862262101669
"cwd",8.27125305639523,2.1037877488309,9.58302906426948,12.2793089997436,23.9296407163974
"vpd_aug",-0.997798517151812,10.0227510231777,9.68669905760171,12.4167083276047,22.3278968774654
"vpd_jan",8.855378711849,2.34097772471922,13.5056718658893,14.6025574041486,25.4724612696389
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.2803841865101,2.62495230609394,7.24004440192526,9.46545717060305,17.3442273461344
