ORIG_FID,aspect_30m,cwd,dem_30m,insolation_30m,rain_30m,rdnbr_2007,slope_30m,tmax_30m,tmean_30m,tmin_30m,TPI_five_30m,TPI_queen_30m,TWI_30m,vpd_aug,vpd_jan,years_since_burn_30m,dnbr_2007,ndmi_2007
37360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.33915057,12.02133533,NA,NA,NA
37360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.87421989,12.13493502,NA,NA,NA
37361,NA,993.1500931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.65980005,12.11001396,NA,NA,NA
37361,NA,962.9567261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.44710617,12.30448856,NA,NA,NA
37362,NA,943.0622491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.73867268,11.64986489,NA,NA,NA
37363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.64104704,12.086745,NA,NA,NA
37382,332.1104601,818.5076023,1587.197361,1139137.125,1121.579956,180.7608223,28.12273089,18.69000053,12.85000038,7,-0.086932142,-0.013431689,5.529875861,31.08582942,8.800531705,84,0.150211622,0.256016875
37414,227.2125543,797.6060257,1520.218597,1526033.453,1179.037476,592.8775037,23.44654175,18.71444352,12.80291684,6.891388754,-0.520844643,-0.159101978,5.815437357,29.25166512,8.622668068,84,0.456417186,0.049153564
37415,188.041391,867.1222351,1216.427966,1406608.663,920.9500122,277.2200386,23.64619827,20.44000053,15.03999996,9.630000114,-1.855570489,-0.687704477,6.752298403,31.98495197,9.812270832,84,0.228494501,0.226205967
37465,159.7988358,826.636795,1046.63385,1526681.906,863.4733429,1111.473816,19.66782141,21.31999969,13.73333287,6.139999866,-1.192660868,-0.448990714,6.607390046,35.79741001,10.69716477,93,0.831828713,-0.26481067
37508,249.9992004,828.0865881,1459.556299,1321365.185,1050.349976,317.8011082,35.22596619,19.03000069,13.01000023,6.989999771,-0.816905652,-0.30416087,5.749324598,30.01273357,8.735774822,84,0.257972683,0.155060739
37508,71.78009954,806.6543143,1519.407617,1245136.988,1169.664261,203.5985709,25.33841455,18.73742779,12.81800019,6.898571287,-0.776990718,-0.305092996,5.80117257,29.40481916,8.643997165,84,0.257972683,0.155060739
37508,307.0099635,781.809365,1590.906923,1066350.909,1184.526375,120.1789736,32.32132391,18.04090881,12.91909122,7.790909218,-1.079926883,-0.408080647,6.011976618,24.59613679,8.728452538,84,0.257972683,0.155060739
37508,249.4511359,794.1392386,1538.3061,1327524.446,1180.849976,293.0855168,23.38113771,18.70999908,12.80000019,6.889999866,-0.693264442,-0.27672444,5.221660342,28.95756667,8.598230907,84,0.257972683,0.155060739
37525,310.2861595,1009.463839,458.7912312,934524.9688,530.4221992,357.417248,33.61571193,24.2349993,16.1771881,8.119374886,0.373731414,0.137489969,4.538593605,41.26075172,12.55107647,93,0.24568933,-0.00357419
37526,300.6752525,667.5927218,1807.02755,906003.5817,1207.459961,297.948457,39.7886175,17.63999939,12.93000031,8.210000038,0.187199533,0.054353237,5.04416275,22.95726468,8.842727441,84,0.247383897,0.185612118
37552,248.7689836,781.6247287,1597.62188,1477022.563,1183.709961,244.4585949,11.69639974,17.96999931,12.27000046,6.570000172,-0.527667751,-0.185722727,6.653739532,27.62431812,8.562154823,84,0.178932024,0.125366775
37553,304.8411189,859.4779602,1222.951636,1235750.435,722.6366374,341.8947586,18.13989353,20.67111149,12.80999994,4.938889011,-1.020201749,-0.382597574,7.35808692,34.27468033,10.44843289,86,0.270040638,0.145962477
37554,82.96555923,880.0928811,1161.818065,1245665.243,920.9500122,277.5904631,23.19790391,20.44000053,15.03999996,9.630000114,-1.402222476,-0.530971849,7.055519244,32.92524495,10.06631689,84,0.215085428,0.209606412
37556,69.531293,787.3883279,1457.874551,1296925.233,1048.059088,294.5925133,24.07107977,19.81727349,13.85227264,7.880454627,-0.314699102,-0.118911595,5.724897515,32.51374028,8.684851776,84.80808085,0.24060771,0.178409136
37557,233.6038583,773.1350209,1521.250388,924864.483,1043.330927,90.95988512,34.52535213,18.88636433,13.30272727,7.715454578,-3.63971992,-1.383274417,7.100103682,27.74964333,8.906435706,84,0.072455861,0.307327036
38344,270.0045424,795.5397292,1409.571336,1336750.404,830.0800171,242.018947,29.34649834,19.86000061,13.14999962,6.429999828,-1.161008642,-0.41777208,6.234490468,34.68794045,8.910806803,86,0.187635782,0.114840354
44278,21.33293557,981.2174784,950.5004171,1040267.302,637.460022,1336.975342,30.28854942,21.90999985,16.65999985,11.39999962,0.482394755,0.184888062,4.818650802,33.30898539,12.01578093,93,0.909855207,-0.375858062
44278,53.79220708,922.447876,940.0580139,1016378.021,637.460022,1207.259155,33.46089141,21.90999985,16.65999985,11.39999962,-0.785428643,-0.290587962,5.315298557,33.03309759,11.87124062,93,0.909855207,-0.375858062
44278,15.41812801,968.0599365,994.9338074,1156529,633.2000122,1081.918457,23.08718681,22.24333382,16.35333443,10.46000004,0.879007995,0.314596817,4.523330212,33.48859406,12.01545048,93,0.909855207,-0.375858062
44282,155.135053,800.136499,1644.199557,1557076.276,1128.475286,1092.940376,5.180509758,18.10822231,12.36805548,6.621888952,0.018560249,0.006717361,6.737489433,28.49200268,8.711081858,84,0.639716168,-0.310218197
44282,143.0566657,773.7779032,1737.341587,1586504.302,1191.470242,1043.458828,10.74624352,17.60500038,12.33989598,7.064791838,0.152882472,0.055364822,5.709292608,26.82239246,8.644898583,84,0.639716168,-0.310218197
44282,206.6878252,819.8075087,1546.959993,1629488.689,1020.910288,1332.665039,27.61543579,18.50313526,12.74590117,6.987506135,0.506119781,0.188091248,4.796951289,28.05695826,8.75863319,84,0.639716168,-0.310218197
44282,76.74397441,895.1401524,1524.878959,1419137.425,825.1099854,1194.39088,18.85649775,19.20000076,13.48999977,7.769999981,-0.176913212,-0.066640894,5.697296401,29.14542591,9.029346466,84,0.639716168,-0.310218197
44282,204.3735634,798.4673647,1607.229274,1649077.504,1132.002604,1381.231327,24.03576166,18.15474684,12.43282859,6.710909208,-0.195309213,-0.067622689,5.783436876,27.62929598,8.686192339,84,0.639716168,-0.310218197
44282,225.6034083,835.2642113,1543.363368,1607407.786,1038.660034,1342.800053,26.34818895,18.06999969,12.40999985,6.739999771,0.322501443,0.10799148,5.088442841,28.55631324,8.785459888,84,0.639716168,-0.310218197
44282,269.7126891,835.1547157,1500.235554,1488493.004,1018.580017,1390.55755,15.04638705,18.55999947,12.78999996,7.019999981,0.053068317,0.015222835,5.650491534,28.831325,8.873081207,84,0.639716168,-0.310218197
44282,68.82353894,888.8927149,1449.017473,1423717.672,825.3099976,1004.930896,17.62943024,20,14.39000034,8.779999733,-0.036194548,-0.013548755,5.980117206,31.82858881,9.529255341,84,0.639716168,-0.310218197
44282,211.50711,900.0667343,1499.980703,1609842.766,830.0498199,1200.887558,18.29346283,19.51944455,13.84185171,8.158888717,0.051940914,0.02382752,5.690452913,30.14034724,9.261226416,84,0.639716168,-0.310218197
44282,87.84187126,866.46296,1270.101596,1309029.886,911.4400024,1151.710352,31.62713372,19.75,14.52000046,9.289999962,0.379651019,0.173621055,4.78084303,32.63201124,9.937970161,84,0.639716168,-0.310218197
44282,101.0914778,791.0774119,1678.890985,1596473.664,1159.738378,1180.613567,11.28173383,18.08122816,12.33982448,6.589649276,0.205405075,0.079205519,5.84678931,28.1047037,8.692678,84,0.639716168,-0.310218197
44282,231.1056328,886.3410759,1446.53775,1583030.828,932.2700195,1234.67408,18.69450307,19.47999954,13.94999981,8.409999847,0.648346793,0.23946052,4.870820224,29.78456545,9.010844052,84,0.639716168,-0.310218197
44282,133.1579052,794.0852854,1709.352288,1645725.158,1054.133339,1062.381444,16.98823603,18.08333337,12.40999985,6.733333261,0.416410385,0.148358797,5.008322239,28.07590675,8.713159009,84,0.639716168,-0.310218197
44282,119.0615723,783.1000977,1726.409871,1626138.608,1188.825798,1057.943091,11.32952363,17.67466698,12.33844458,6.992222404,0.056931783,0.022495524,5.656327152,27.46076279,8.667188072,84,0.639716168,-0.310218197
44282,63.2216826,800.9303732,1446.655072,1417968.706,873.593531,1317.882145,16.80411619,20.23705853,13.56352946,6.885294157,0.144662098,0.049456629,6.186461617,36.08479803,9.118023648,86,0.639716168,-0.310218197
44282,100.9168295,887.6261379,1570.470633,1509921.5,825.1099854,1132.372328,19.14617443,19.20000076,13.48999977,7.769999981,-0.402626645,-0.154627966,5.456845454,29.13328498,8.989893981,84,0.639716168,-0.310218197
44282,56.20432254,774.1515154,1725.40434,1444059.214,1191.660034,1421.393773,15.06744957,17.60000038,12.34000015,7.070000172,-0.570076114,-0.20949482,6.4881695,26.96220534,8.651705265,84,0.639716168,-0.310218197
44282,236.8863831,850.6675938,1415.89318,1510220,948.0499878,1171.745767,15.3985155,19.48999977,13.93999958,8.390000343,0.68723166,0.277992853,4.962529659,30.19071456,9.054744993,84,0.639716168,-0.310218197
44282,66.85484378,952.5029755,1090.374237,1302727.458,676.539978,1078.939621,22.90293392,20.79000092,15.73999977,10.68999958,-0.197869197,-0.075421224,5.584435741,32.22664165,10.96917431,14,0.639716168,-0.310218197
44282,70.81635507,896.2210032,1079.626485,1117959.589,913.0499878,878.4729284,37.95419439,22.12999916,14.48999977,6.849999905,0.52169858,0.203436675,4.420252283,36.18528271,11.76748292,84,0.639716168,-0.310218197
44282,110.511529,818.9466248,1328.751485,1493881.74,897.8499756,1322.105479,16.07581683,20.36000061,15.13000011,9.899999619,0.840290213,0.319805289,4.745246907,32.3598547,9.832480431,57,0.639716168,-0.310218197
44282,38.25159136,780.1110535,1508.799377,1424589.948,945.5700073,1413.790965,13.20206849,19.54999924,13.53999996,7.53000021,0.252625639,0.099061754,5.962189674,35.44968732,8.736336152,86,0.639716168,-0.310218197
44282,266.5449912,878.3467574,1459.093972,1459217.136,932.2700195,1318.412797,21.18295236,19.47999954,13.94999981,8.409999847,-0.360568582,-0.166432086,5.408335057,29.02586555,8.877979279,84,0.639716168,-0.310218197
44282,274.0358615,766.9084812,1411.852539,1507472.361,919.5499878,1245.24863,10.46361319,19.55999947,14.18999958,8.81000042,-0.402887791,-0.15142822,6.019705719,30.18969112,9.31963963,84,0.639716168,-0.310218197
44282,290.5114334,760.2638794,1418.351123,1491093.05,919.5499878,1341.282031,5.868541217,19.55999947,14.18999958,8.81000042,-0.016640896,-0.002576363,6.463983917,30.18294811,9.340721035,84,0.639716168,-0.310218197
44282,114.4351738,845.2135803,1377.34519,1413572.588,947.2399902,1159.560748,32.9127512,19.87000084,14.35000038,8.829999924,-0.652453592,-0.253459337,5.371182108,30.05366611,9.051522827,84,0.639716168,-0.310218197
44282,105.8932005,871.4809204,1445.777747,1524520.388,935.4260193,887.9563171,12.42414837,19.48199978,13.94799986,8.406000042,-0.33521321,-0.131356979,6.965515518,29.33792229,8.916829014,84,0.639716168,-0.310218197
44282,203.6700617,856.9280396,1261.185791,1583018.917,910.1666463,1310.796977,20.20653693,20.66166687,15.3866663,10.10166661,0.91317863,0.32990238,4.235282858,31.85221036,10.10732476,84,0.639716168,-0.310218197
44282,216.5673798,797.4359009,1675.231787,1679594.025,1140.130029,1337.205811,18.36359806,17.78133316,12.3586668,6.926666737,0.397837982,0.151444158,5.274541569,27.43088379,8.675574112,84,0.639716168,-0.310218197
44283,139.2096369,781.4969538,1718.838534,1548948.837,1125.176835,1045.181172,11.4124323,17.88132579,12.36708333,6.842840926,-0.051222369,-0.023363557,5.891299741,27.58366459,8.674422047,84,0.744916959,-0.258205571
44283,94.94584927,835.5483173,1328.18754,1397470.295,786.7460193,1201.838396,22.5883888,21.02558622,13.54713858,6.058690881,0.423261258,0.157838908,4.77825836,37.39822205,9.808189666,86,0.744916959,-0.258205571
44283,249.4572885,801.811121,1644.198765,1543617.707,1106.932516,1318.809566,20.08221625,18.06510395,12.4939584,6.917916723,0.195817319,0.067878881,5.270170331,27.52370879,8.690384939,84,0.744916959,-0.258205571
44283,131.7741633,797.3359771,1657.123233,1554616.283,1089.055655,1226.34951,5.252162183,18.08756346,12.39050669,6.691013704,-0.022079976,-0.008958783,6.934036263,28.33306159,8.718244486,84,0.744916959,-0.258205571
44283,274.2454122,781.5181212,1678.459839,1526267.535,1184.729201,673.6672246,11.69140785,17.92256355,12.27897475,6.634102748,-0.038423979,-0.019799518,5.812100875,27.20072644,8.625230716,84,0.744916959,-0.258205571
44283,176.7333135,852.5634888,1326.717896,1365506.479,866.1199951,1406.908482,16.79750674,20.09000015,14.76000023,9.420000076,0.036792381,0.013142518,5.439414447,31.87240263,9.561582947,84,0.744916959,-0.258205571
44283,80.71555502,791.6237631,1662.689152,1491607.607,1173.439941,870.8154279,13.19150122,18.07999992,12.32999992,6.570000172,0.125663007,0.04290547,5.882380598,28.10334795,8.659646764,84,0.744916959,-0.258205571
44283,92.50735346,766.9051127,1574.393457,1474520.654,889.1133321,1194.385234,22.82391682,19.64033318,13.41299988,7.185666641,0.136503997,0.055214493,4.809976761,33.77136637,8.596084054,86,0.744916959,-0.258205571
44283,36.02132647,794.9154009,1473.470224,1342765.446,934.6450065,1379.376051,17.90366101,19.65428502,13.5435714,7.432143041,-0.064500118,-0.027515836,6.448273352,35.77072593,8.949831792,86,0.744916959,-0.258205571
44283,85.30509767,763.7019566,1687.336629,1471008.833,1058.565534,1366.606422,19.22406569,18.56222271,12.73888906,6.907777809,0.097007142,0.023185449,5.042782352,31.79006849,8.462892033,86,0.744916959,-0.258205571
44283,76.6045741,802.6500469,1688.569644,1421846.77,1170.942216,926.2105295,19.95640486,18.2312871,12.36918128,6.49725141,0.506376214,0.18162501,4.917727684,29.27428135,8.625300759,84,0.744916959,-0.258205571
44283,246.2548004,832.2200562,1549.233801,1557827.631,1038.660034,1345.329877,20.37551146,18.06999969,12.40999985,6.739999771,0.298328317,0.12244585,5.666729093,28.33244982,8.755055714,84,0.744916959,-0.258205571
44283,67.84151035,920.9259779,998.2639635,1059538.878,913.0499878,1021.818493,37.70230251,22.12999916,14.48999977,6.849999905,1.095810528,0.429707137,4.326187995,36.9855122,12.1259354,84,0.744916959,-0.258205571
44283,272.8570671,844.48843,1478.342072,1481650.883,949.0295715,1336.218376,16.17126316,19.47708309,13.92402738,8.370972574,-0.010806613,-0.006152046,5.684389442,29.09663296,8.889308095,84,0.744916959,-0.258205571
44283,59.351393,808.5651164,1639.073169,1531373.458,1076.343327,1018.132511,6.405941232,18.14570389,12.43540726,6.723925908,-0.097281001,-0.033052799,6.505120436,28.45732841,8.744079971,84,0.744916959,-0.258205571
44283,174.9589214,761.5306193,1417.001475,1499238.635,919.5499878,875.9081624,8.599813511,19.55999947,14.18999958,8.81000042,-0.102875883,-0.042129372,6.610584815,30.10304228,9.315652927,84,0.744916959,-0.258205571
44283,42.71942433,776.8527985,1740.206828,1452352.99,1191.660034,1144.269328,12.69080226,17.60000038,12.34000015,7.070000172,0.268302631,0.091866388,5.155611436,26.92495584,8.649372578,84,0.744916959,-0.258205571
44283,149.9682881,804.7528298,1654.770785,1668996.216,1061.869995,1150.533597,13.54811473,18.09000015,12.40999985,6.730000019,-0.313427245,-0.115803111,6.499266278,28.21013936,8.738694018,84,0.744916959,-0.258205571
44283,142.5032698,824.8798717,1320.656638,1386080.409,897.8499756,1397.23837,14.79413514,20.36000061,15.13000011,9.899999619,0.275864109,0.098776922,5.459069729,32.13568427,9.834598194,57,0.744916959,-0.258205571
44283,250.87509,766.8143433,1757.1229,1530142.363,1191.660034,859.826059,9.114720243,17.60000038,12.34000015,7.070000172,0.608380798,0.211502414,5.319966602,26.39460735,8.644043732,84,0.744916959,-0.258205571
44283,81.63896158,797.8431125,1645.489149,1512997.375,1173.439941,1079.946174,8.875114282,18.07999992,12.32999992,6.570000172,-0.104079265,-0.0343157,7.140617159,28.40089777,8.695484267,84,0.744916959,-0.258205571
44283,268.2809353,829.4293442,1515.834412,1421163.281,1018.580017,1373.35965,16.11615056,18.55999947,12.78999996,7.019999981,0.69618056,0.247345816,4.563862622,28.70710778,8.871933699,84,0.744916959,-0.258205571
44283,293.0352587,775.0552804,1509.133144,1400370.143,945.5700073,1353.436192,12.85855716,19.54999924,13.53999996,7.53000021,0.387799936,0.130039523,6.188124384,35.35862296,8.72626618,86,0.744916959,-0.258205571
44283,63.12320391,952.1031189,1139.828064,1309496.896,676.539978,991.8201294,22.07276535,20.79000092,15.73999977,10.68999958,0.31180374,0.117005807,5.157389323,31.64730803,10.83040396,14,0.744916959,-0.258205571
44283,59.64421959,913.7944824,982.4014038,943375.125,913.0499878,1166.729541,38.47494278,22.12999916,14.48999977,6.849999905,-2.657647038,-0.978392375,5.483289623,36.76851959,12.00383701,84,0.744916959,-0.258205571
44283,71.36735611,958.7167114,890.3233643,1105778.925,637.460022,1187.394971,37.28443909,21.90999985,16.65999985,11.39999962,0.40421955,0.165346095,4.256085634,33.26425095,12.02137012,93,0.744916959,-0.258205571
44284,76.24484874,816.1793602,1401.428539,1375129.339,796.3203986,860.7813105,16.73902144,20.97467764,13.58879046,6.193145014,0.274738816,0.103737274,5.62298948,37.64373035,9.288437136,86,0.643832443,-0.148530577
44284,51.75381974,801.6367993,1420.849134,1341677.623,830.0028822,965.0376107,18.37114902,20.6575228,13.53550096,6.40679411,0.089803392,0.032889707,5.629357367,36.25477378,9.25885349,86,0.643832443,-0.148530577
44284,229.7156402,808.0305099,1617.766314,1590779.699,1062.545477,1333.069689,24.83993253,18.38797562,12.64023818,6.8921429,-0.092550128,-0.032415149,5.831643471,27.63243413,8.696811063,84,0.643832443,-0.148530577
44284,74.15080059,785.8643699,1705.087069,1529439.059,1058.748164,925.8185618,12.15351807,18.0844219,12.40782298,6.728299258,0.128063105,0.046480279,5.855809221,27.96261791,8.700831199,84,0.643832443,-0.148530577
44284,53.05025646,776.6513201,1637.443147,1341810.671,952.0245762,1301.552138,20.40852209,19.49809461,13.49209521,7.485619232,0.326068788,0.115743291,5.042673438,32.81694974,8.498570769,86,0.643832443,-0.148530577
44284,75.15856327,787.4264221,1462.207103,1302880.602,896.9000244,1079.253658,29.51900881,20.45000076,13.65999985,6.869999886,0.303106139,0.118387163,4.852774793,36.48409705,8.983251788,86,0.643832443,-0.148530577
44284,72.68864313,983.7848927,842.1238958,977401.1875,637.460022,1144.638259,32.5638309,21.90999985,16.65999985,11.39999962,-0.904340042,-0.33891948,5.468428276,33.43700461,12.14885989,93,0.643832443,-0.148530577
44284,185.0286146,855.6038606,1353.685494,1244433.321,866.1199951,1266.42951,21.00926905,20.09000015,14.76000023,9.420000076,0.100337667,0.029735252,4.969387096,31.55434152,9.468498645,84,0.643832443,-0.148530577
44284,50.89415071,977.0570374,889.0638428,1037520.619,637.460022,1272.311664,30.99147453,21.90999985,16.65999985,11.39999962,-0.383742939,-0.127718524,5.704663432,33.56071548,12.10389633,93,0.643832443,-0.148530577
