"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"vpd_aug",2.57023981180884,1.3406752538382,11.5450489753967,14.1318534268973,16.3047754490564,36.3471913646427
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",9.2656586970103,6.51823355088469,4.99328564469156,10.0428533471005,15.5412997166868,32.2993737371171
"tmax",2.84681858352852,7.49746777457181,2.18784611458456,17.4819498038352,15.7197651172226,32.037741748272
"TPI_five",5.78452072627461,6.85262344821449,-3.91695749563863,16.2593185165479,13.8704672065276,41.4567387538248
"dem_10m_zaca",9.90619052216354,0.334050044981439,3.62520223928847,21.1630992411909,19.012709686231,40.0846008649051
"flow_accumulation",11.1381933586318,6.7649870829899,-1.44551396264758,9.16405949815039,13.5773795703306,37.4208305808339
"sr",2.10183427659555,8.61853470914731,-0.430263606926552,19.1251521574214,16.1799205610884,39.8753899616185
"slope",9.38678896077166,5.55511320615584,1.4703164738988,21.0750891603221,19.415099945916,42.3395723030523
"TWI",2.10520151337952,1.63506351451624,0.479067276498427,3.04810852939339,3.77838722956151,30.2968448524423
"cwd",11.3510779693697,3.81904168596583,2.23619099595543,15.7597000483931,17.4063467746988,40.2836862391782
"vpd_aug",2.54740725517974,2.85024772778646,6.70266300016078,16.2859642016015,16.4504328981359,38.1489329587558
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.98921511785759,7.00657985721308,5.1993650819835,8.79490300971368,16.1146207632628,32.028419510023
"tmax",5.0744377476542,5.15633846645166,1.13467833871628,15.9899800122425,15.3598087644457,29.9394104131114
"TPI_five",7.17659776574656,1.05592176614328,-3.953214418517,14.3443193824847,9.82296806276817,40.1313328958497
"dem_10m_zaca",16.2125029450234,0.659425916025726,2.18276611109287,25.8852744458528,24.7103049241569,43.6281040230475
"flow_accumulation",13.8135993901872,2.97026546265556,-1.93558736823658,8.19390612653743,12.2377028300687,35.8351684634529
"sr",8.64446518162804,5.24890383840367,-3.55225616749606,17.896278650591,15.2993339653923,40.602796410032
"slope",15.6230232742957,4.17745022414607,4.89036383884502,17.3841474486391,21.5332019907143,44.3188522913733
"TWI",-1.40162530812928,2.27956414449266,2.70354489805562,6.21537638236768,5.19031472404941,32.2332885574446
"cwd",12.5637083887343,-2.05279266712583,2.96133104750509,12.5350738724221,14.1317967343959,37.9342693642007
"vpd_aug",4.13683714950358,2.47968324210179,10.4677619238169,13.8089229002117,17.3939278487302,37.622038071465
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.94061252783897,4.9075708038813,1.73134666303815,11.6092729570183,14.4423771656895,32.6812251335142
"tmax",0.701742418677998,4.99402286069177,6.03046684970134,15.1085961685275,13.6866124367124,30.1692658376281
"TPI_five",5.65171058692101,3.02658272089108,-2.13671333940308,14.6930345183084,11.9727148116151,41.5150560771401
"dem_10m_zaca",11.3682130814799,0.138902163368734,3.63948398534872,16.7284758316896,16.7328308484879,39.9382150401715
"flow_accumulation",10.3772827866913,3.79643697414957,-1.36754714120086,7.21297042078414,9.86454047087139,36.5829929175499
"sr",7.61806120652538,3.84677997007637,0.506849171517448,18.0218806136666,16.7443584897793,40.46344266446
"slope",9.11218076409981,-0.00151805484927466,1.4504484710203,20.257475226447,17.2089917219825,43.2349371627905
"TWI",1.62824442173213,-0.242314363465462,0.815427200227477,2.98662312894018,2.82722740997032,31.913621224742
"cwd",15.2235241089935,1.20564072606445,2.5179802163527,12.764074322605,16.2573858546787,40.5355501306699
"vpd_aug",3.49985633424904,1.03329742179108,6.59320555217566,14.3382893564887,14.6745769800504,37.2481418113338
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.49583757024237,2.531894987224,0.911867932456425,6.21963340468134,9.28677543969979,29.1063409656886
"tmax",3.01212978288428,3.61355409716851,2.31004304979242,14.0544297125965,11.7515588150551,29.3969725408101
"TPI_five",11.5238161854048,2.83650573965898,0.0580872890577841,16.8907979645301,17.007460805971,45.8124517268855
"dem_10m_zaca",11.62122578591,-1.55792751087278,-2.29181774773777,18.01885679706,15.869351898695,39.0478035467954
"flow_accumulation",14.4445482229109,2.95359335130951,0.0243548548623093,11.1713435143,15.9261650578071,41.8275800901696
"sr",5.10055306768544,3.29301675604968,-6.01028351862892,17.3759732078378,11.2427222420249,39.590993628929
"slope",11.0656900657426,0.812181323562469,0.151169096220546,15.8832432675564,14.7476117747379,41.9802429619019
"TWI",3.32550196477986,-2.89704128438526,2.21837718166721,3.849300575072,3.70465005184613,32.4385249443888
"cwd",11.811226282378,-2.5883826857084,0.294184184893216,14.424253757181,13.0858680570669,39.682693923026
"vpd_aug",3.24939019993067,1.19771254073454,3.93733722826604,12.7536804896542,12.9920390189062,35.3516596714049
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",12.8249137523064,6.76110397302315,-0.471742072345747,10.0781390205117,15.974086884749,30.4841069620844
"tmax",3.14420696649257,6.40003893081098,3.86945551191952,14.308611358067,14.6090686025007,29.0893310233122
"TPI_five",6.52929280526415,5.12438371386184,-2.90307321866916,18.2515895106904,14.2310490995737,43.3514301315921
"dem_10m_zaca",12.3864440706395,3.63121714656178,-0.139726746421546,21.227073968432,19.6426635433772,42.061461522526
"flow_accumulation",14.553026998836,3.53202601238402,0.659925353394793,10.9304345589188,16.533387708305,38.8146588524878
"sr",8.13197941514976,6.56649264771209,-1.6389670870584,18.1105981540156,17.6631066482555,41.8205642879441
"slope",12.2967783291925,1.86612358044253,-0.136277312936313,16.6217418363676,15.9831419868544,40.1029357536183
"TWI",-0.208174072970652,-2.66403119315238,0.224345200438778,5.6140031295479,1.76306477139337,30.3478644138815
"cwd",13.0210980939184,2.42084751173395,3.01172664592706,13.8087209951741,17.9815382801064,41.6620227529962
"vpd_aug",1.54559503367125,5.28077340332816,7.7813817139244,14.6004135742485,16.5305007004146,36.5422002995566
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.62607324296026,5.12674287275157,3.02788378146399,8.69661140881878,13.9764685783233,31.7975480221637
"tmax",7.46525796386674,0.590512862617473,4.76775838098511,11.8882882313024,13.3657693503545,30.9349403510499
"TPI_five",4.42387215370547,2.33514747163223,-0.00623211209816428,21.0531174290493,15.6298630463098,42.970258655729
"dem_10m_zaca",4.70327295738282,1.61591052960068,2.45348170704219,16.5054377865573,14.0176268353246,39.1810727773694
"flow_accumulation",12.0286848780292,0.54675570593825,1.19657974736812,11.9515662997164,13.2632249552054,40.8032739232297
"sr",0.39918842987771,0.821508775972798,0.318210245160847,15.5134405231529,10.0668778627914,38.6538522735184
"slope",13.7530183058342,-2.40350649762378,3.4370638182885,18.0696914363585,18.2375139457345,43.3490918042023
"TWI",1.32800613130685,-5.0133359989508,0.81963733881328,6.70802883144325,2.17645959877616,32.4986472547763
"cwd",7.60442972472837,-0.910926458469001,3.96361662291785,11.4551504093597,11.0516729122792,37.7090391205478
"vpd_aug",1.69719439990102,1.93932104342133,7.04100139195823,11.26905426354,12.8664762892561,36.3734358174132
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.65727321251084,10.2563178121695,8.56812505452206,8.48493931683752,17.8967885182158,32.7062578551679
"tmax",0.608085777314038,7.09423081863425,1.16337221095803,16.0856189562134,12.5190979141264,29.9564572007974
"TPI_five",9.83842230434276,-0.319381350397253,-3.41214229564599,16.8595775947162,12.3147174774164,42.4416173342255
"dem_10m_zaca",11.5236946246431,1.65201428458018,2.0706054017165,18.3979180191842,18.6306178485384,41.4500776436279
"flow_accumulation",13.9532818277092,1.88089315356191,0.27404679468725,8.16894741060408,13.6307069026702,38.0597380435865
"sr",6.91717713230427,5.46558596867808,-2.56699314735811,17.2412460116485,14.522281265977,39.442683796593
"slope",7.99343740824443,6.79867406350778,1.44518206793925,18.5895741337954,18.6631654189419,43.1711634473153
"TWI",4.87888584447281,1.98773226968869,4.0736783854771,1.4348713394458,6.46980122967377,33.4606777911016
"cwd",10.0945728881314,2.0626599528384,1.82344501111032,9.47525938059674,12.660390579147,36.8856197790433
"vpd_aug",-0.989773262134927,5.47656331320182,8.60896314418891,12.7163783343831,14.2863427954067,36.6740351085412
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",14.037875745734,4.06776468074166,3.91268872475213,9.10900769286822,16.9900403571634,33.1649672592018
"tmax",4.76169099772849,7.78887193769518,3.06856837416299,13.0358741256757,15.0199331334954,31.5614267808498
"TPI_five",5.68550710910424,1.25596443021209,-0.0522331840941512,20.4813187648524,14.4217187660086,41.9896877651206
"dem_10m_zaca",11.9294599749424,-0.529649369483794,2.08699880793458,18.9525480314137,17.8666785099525,39.7002654286411
"flow_accumulation",9.84146221143012,4.56432581654033,-0.85269026207624,10.6941718007666,13.1100174036104,37.3490812824792
"sr",1.84383377184289,4.36462467057177,-1.20344764532661,20.1543442413431,14.8513412905749,37.4649569670171
"slope",10.148007687225,0.11758558636289,2.16697743840264,20.6207336587149,17.3804031752426,43.2189878918169
"TWI",1.4020266332029,-1.78968976148487,1.81922633968609,6.94719985778113,4.5454218714119,30.7124029990777
"cwd",12.3945296396309,-1.65033293703919,7.64503220599801,12.8213781951705,17.4159048050924,40.5398397420202
"vpd_aug",4.75370576693825,5.99459717355623,12.6900446864139,13.1024106659882,19.2791751348452,38.5399678837752
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",2.27475859623194,3.10146892591937,6.62893254027367,7.87785405847261,10.8448623838245,28.8714373704937
"tmax",3.79265607035618,4.58924983827061,3.62103866004488,15.6597529426154,14.8004925266901,29.9301099931673
"TPI_five",4.71948637766452,7.12974541196894,-2.34989982074143,17.5483071243287,13.5927578354515,40.2080976430713
"dem_10m_zaca",10.3558692714399,-0.0420430142937614,1.83815314891843,23.8177014761414,20.1001983621913,40.340982093711
"flow_accumulation",10.7997016650503,6.73178298722607,0.629621229646338,8.71828606413962,13.9568304135386,37.7817801061169
"sr",10.660685542373,5.23514042087679,-0.246805604777909,22.3931455858817,19.9812314101418,44.9093324697784
"slope",12.2686430970661,-0.532995584337472,4.59347631031125,19.2500525618063,18.5714884683271,42.363286021149
"TWI",0.822735034336705,2.21943876351147,2.58449479084742,5.28295090223591,5.77745957950863,32.6136567775585
"cwd",13.3358207193328,2.9931464914282,5.02166585529033,16.6542618750901,19.4090595629409,40.6308443054735
"vpd_aug",0.722853615538804,3.98723133186096,11.6971243472919,15.6182108851626,17.8097061648709,36.5832972194805
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",0.0475052031429257,6.51053028165912,1.77998238501459,6.49455234108689,8.34888471411591,27.4437447120732
"tmax",2.77916961198148,4.53005336452428,4.70622252091727,12.4505460008927,13.2432274733458,29.9794739056318
"TPI_five",7.38126048309404,4.76838172747438,-1.93248364236627,19.6668506429386,16.4776061746955,43.2933477599811
"dem_10m_zaca",10.7201928472913,1.56485526459997,-0.859557899158864,18.8321158810083,17.0089949934139,38.8139412905752
"flow_accumulation",10.9383159659021,7.1853665069018,0.121887129504428,12.5962355869732,15.6013895528004,38.7176182117386
"sr",9.35082219223186,7.33691789126451,-3.57668822461225,19.4497876712847,18.1952139361178,42.8970678579783
"slope",18.2188498469537,2.31116129304425,3.26358885741791,23.4384043048605,24.6250052756508,48.8018882226998
"TWI",-0.464913574773617,-0.69777734578396,0.446724190020653,5.70077693634503,2.84033943352519,30.6691820908225
"cwd",8.37263365309971,3.92463223652624,1.97855444806769,12.3968596710838,13.1508078358805,37.1914993655451
"vpd_aug",5.47014373681859,3.87566323927262,8.7529723983164,12.8937741715088,17.2267814845972,36.4094365829538
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.31408677765258,4.71226885794389,6.09307905395882,8.52756721268953,12.6985375123563,28.4081649796147
"tmax",0.598890353003496,6.90001076205197,1.16736932884162,17.3874704979945,13.5937222253881,29.4771828598888
"TPI_five",8.56703012828124,2.08214727280922,-0.0248360584130456,19.4730705909527,16.164364015576,43.7476407325819
"dem_10m_zaca",8.68348926796935,-0.663041478416703,1.29814243450291,21.4696707603159,18.0262498312229,38.4832850822418
"flow_accumulation",13.8389434315121,2.08255021999747,0.589672456320437,11.2412172003689,13.8420644932559,37.6884003251253
"sr",9.15872404136388,6.10363321400143,0.703780970110727,21.4036173729977,20.661924180864,42.5475680579502
"slope",14.0565345972306,2.45619189804023,4.02149170404682,22.7144979098731,22.4086547997909,45.7846026151874
"TWI",0.248171039174289,0.849946893494876,0.488165702123438,5.38940440978985,3.44442130137358,30.838839809171
"cwd",14.3638315086628,4.11470685691736,2.63712942613923,16.8855398718103,18.3415587192145,41.2823779397111
"vpd_aug",0.915923637621205,4.57307888167615,8.81261965037348,14.6202410803129,16.153172028232,35.9640975985272
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.95541911879275,3.91872246075464,5.65740951152586,10.3595329566734,12.6555099300857,28.84548720699
"tmax",0.399781987960063,4.28267070827328,3.41916689550923,14.9469036980666,11.994117846174,30.2056112260998
"TPI_five",5.40726431968791,3.38813419558853,0.0610764085462248,21.3854876133819,17.3034709480736,41.5032991325268
"dem_10m_zaca",6.19522380958795,3.59042951642106,2.56698390728545,17.3616549721358,15.4520974261729,37.3344893713395
"flow_accumulation",11.1277691133652,4.93090886712829,-0.148788886236585,14.2372050396779,16.5452746374354,41.2314887466405
"sr",6.12448516666071,4.99630679465127,-0.738673802542435,23.3872730745583,18.2630713178637,43.5086038802487
"slope",12.2120970509895,-0.514070787002939,1.67155516589912,21.7196239492466,19.0709795553271,42.5311335912716
"TWI",-0.240519772238617,1.35825738275907,1.97102433671699,10.5447482560477,7.45891982183997,32.7834747451368
"cwd",11.4209425305947,4.55422727217521,6.06564091225016,16.9971752185466,20.0384944194061,40.7782114732055
"vpd_aug",-1.97258608212782,2.98917310699703,11.3378050877327,12.4331196377937,14.208839101772,35.5169286265404
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",12.1488826173734,6.23158829329229,4.46727723934989,8.7478209500646,16.3064870672525,32.5750850583387
"tmax",2.01618015128427,3.40930654375682,3.95020739120369,15.4250478988069,13.8009864998178,29.2831978261724
"TPI_five",0.229049595835447,2.58068124267058,-2.75850909982341,18.3601743165194,10.5308598275068,38.9915817311582
"dem_10m_zaca",10.5450078295444,-2.1695290502634,3.40728895500653,21.613149310598,18.5341682990644,39.8699663003572
"flow_accumulation",8.36718192732347,0.624864688131827,-1.71351103525647,10.6271501376613,9.01025618195163,35.8574603825729
"sr",7.59844719165982,3.94449122733853,-4.47539700586213,16.4507058862387,12.9510305000444,39.8377329135114
"slope",13.165765520417,-0.0556200319171525,4.92050043027686,21.7397227326726,22.4647964645671,46.2693141543402
"TWI",0.457123138558636,-0.0369551847163302,1.19871368587048,8.37519792637987,5.86365320680018,33.0369243043407
"cwd",11.3440041872792,3.84205326093624,4.63943528890217,14.9758145109293,17.1884462112782,41.6114730852543
"vpd_aug",1.73653403155265,2.37085962923764,9.88410420832387,14.0466358594911,16.3205076176585,36.8635922439537
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.06080490165638,4.74645044419663,4.23089545991531,9.7681200526134,13.8157249462303,28.0541118497451
"tmax",1.79448433673207,3.06819512466021,4.86274075289994,15.0258143497015,14.1603415984047,29.596538561871
"TPI_five",5.98362199933734,2.42538025136249,-1.74452033038635,20.8644328055843,14.6460691739845,43.103330907611
"dem_10m_zaca",9.92634734112981,-1.26905503313316,3.2712980229517,17.670236798269,16.4960083863262,39.2325944464725
"flow_accumulation",16.1966743411395,2.28873771848092,-0.878202199503912,11.9615095942252,15.6741481594105,39.9099093281905
"sr",2.36616754622351,6.53729973249468,-3.41313782257581,23.8904384715639,17.8822524926452,43.3222309941626
"slope",11.3036018915529,3.90651092320022,1.56543931269134,22.5005160648433,20.3624094400554,47.0084696167112
"TWI",0.244399359571159,-3.37040009972743,1.20152464315485,4.56708085335412,1.51784538824389,30.9440165575497
"cwd",8.2987710946544,-0.584570925218499,0.225656016134638,12.001984656702,11.0510624917626,37.4621542506918
"vpd_aug",2.82539760306353,1.50199559619746,7.15230037345652,11.6245159085327,12.697563204337,35.6568354869942
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.21279755526553,3.90915702578415,5.34850778348205,10.3321133244606,14.8601702526062,30.3440128067668
"tmax",3.43522264574514,4.20678881113156,3.93889039909914,13.6674157757229,13.6297949322045,29.7590624237035
"TPI_five",9.31016891982221,1.55914386065843,-1.08239471138957,18.2507758344486,15.1201164126945,41.4388147103281
"dem_10m_zaca",12.4298699806336,3.09433448772733,2.86671633496084,16.3056710252564,18.5962181458483,39.3478963195858
"flow_accumulation",11.120307161771,5.03220616205953,-0.236826093860745,9.77064332814403,13.9867961598477,39.0314397169109
"sr",13.1443536177937,6.87748530895728,0.289267210771599,19.3170984561831,20.3867384239226,46.9962451212719
"slope",9.99844131368628,3.99725762825814,4.41684010019316,13.6220960057166,17.576457177496,41.4128342071289
"TWI",-1.83908405995993,-1.22059244705031,5.16348288019818,4.79370313002451,3.97433568774142,30.9073922912304
"cwd",11.1833755378547,6.25353284049818,3.48352633340199,12.3658065538949,17.8105773698525,39.3201766540924
"vpd_aug",1.89936067975912,3.01679120718018,9.51678346723715,10.8185148066353,13.5747555713863,35.6923417489809
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.15474128541905,1.20617249747077,3.4970352383883,7.46849623173346,10.7270385241638,30.4532189833888
"tmax",1.20864373617091,4.39998282034436,0.873869249956815,16.0799212333385,11.8568903500446,29.464194911804
"TPI_five",7.67990108471071,2.08407909286872,-2.02109792770354,19.4719281197694,14.2622622397959,43.9266969370478
"dem_10m_zaca",9.27264835184939,-0.0420055107096234,4.94125821748073,19.4930870323518,18.5495276140121,41.8198554567384
"flow_accumulation",6.39288914258861,1.94716666452428,-2.25281465325964,12.9502177767388,10.6504702723306,38.2817450804473
"sr",7.0544915096375,-0.515879444922474,-4.9165557087651,18.3464028431511,10.6162269756513,39.272161317337
"slope",10.7144012525102,2.86785349472715,5.33644299099108,19.4662695102106,20.6048470628504,43.4466204739713
"TWI",-1.89253232122481,-5.03981729312363,0.618345289908782,8.57929205960264,1.61560911707263,32.7978045481529
"cwd",10.2745517973637,-1.40229654750516,4.52642865162424,12.5432354896756,13.2955339441209,39.7363034348732
"vpd_aug",-1.97021950350711,1.80617332399759,8.76950316363144,12.2439108493321,11.8760019906397,35.0475028562386
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.2505579202289,6.32914498342416,2.4958025459995,7.8300705262531,14.7372749028836,31.1852769713812
"tmax",0.423956265722161,9.21776908210947,2.2811387873407,14.8356727863987,14.1230212019159,29.393067655673
"TPI_five",4.37471865878124,7.00193185431306,-3.42688216727583,20.3327920295548,14.8964840871512,42.168490326871
"dem_10m_zaca",12.2337538966051,5.09833029261196,-2.47749742780336,18.3279630912391,17.9706852707342,40.2372624059197
"flow_accumulation",11.5432256352569,4.65983684218719,-1.87680015110979,9.2312010900447,12.5848958201222,38.3564291856478
"sr",4.15547405788005,7.42524748481161,0.190011487194729,18.5413813161804,17.1159005878106,40.2125368626815
"slope",11.7115305559776,4.37529031016997,6.18608641359777,20.2479842601319,22.5106787937649,44.7564376939297
"TWI",3.62768079776732,1.72897190556777,1.77789732468626,4.98452116883073,6.41475497761044,34.4745050037903
"cwd",6.9764257431919,6.35183266341236,-1.16674748840952,12.1141012257231,12.7488458319638,36.9363237883627
"vpd_aug",1.75664596107909,4.88277854245698,7.75776324699789,10.3334594852842,13.3506069011068,36.5351661057428
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.30680240519292,5.54393961638299,4.37873401873748,4.02380878058934,10.7171265504705,29.3394227935314
"tmax",6.52234386484379,2.92820036911062,-0.186749717801043,14.0550845660867,12.8746231786894,29.4040215522581
"TPI_five",5.50420024782271,6.62792243833815,-6.1907837023559,16.9314972136333,13.2134487605794,38.3177650444146
"dem_10m_zaca",12.9331041384148,1.99075389269338,0.954375209893886,17.9677228650345,18.7294758935736,41.7992113022814
"flow_accumulation",18.3345119199362,5.57817101237933,-1.60930688912147,10.4330685875016,18.2967894226791,40.6108210349749
"sr",4.79081993137077,5.9796431779277,-3.68405648444639,15.3358176048468,12.7397844721286,40.6963369079561
"slope",11.8220181673441,4.14500081318195,0.6004622447425,20.9345796926111,20.9426831286452,44.5338175510079
"TWI",-1.99437921252774,1.93278078814645,0.145508173574513,3.98321475868428,2.11433146551228,31.2012624815557
"cwd",13.9566779832787,7.24896728582096,1.71806185600803,12.1859453251002,19.1366868764671,39.9547669318062
"vpd_aug",5.6989990873177,4.09828359224977,10.079620786927,13.7064851114289,18.2211867251105,38.3781264002133
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",14.3271386153021,6.81958386049287,4.83743974760013,9.71824167198666,18.3920126487726,36.048637993028
"tmax",-0.20116408653784,6.38766191515175,0.276559742728195,14.2871573067437,10.4967066303211,27.7067722021729
"TPI_five",6.97942672236024,0.723773026672995,-1.02679786195923,15.9465478975126,13.1063324495293,40.4763511867741
"dem_10m_zaca",6.79291094702757,-0.83212142440579,1.8724946868408,20.4194832352283,16.411466310823,39.1165896151233
"flow_accumulation",10.1174110467948,2.25662983619011,-1.74378841762826,10.9831616821824,11.8867899636923,35.4138790997313
"sr",7.81970978200761,5.93180339276865,-1.13500901535029,18.1985647259468,16.9762068102146,41.8010734021328
"slope",14.0967824227018,4.46889014180855,3.99114065627329,21.3009987541334,22.7411711761741,46.0825263460586
"TWI",2.09883171067883,-0.203082256927385,2.52004595394396,9.61981479731341,7.27379403920526,32.6247842550472
"cwd",9.32855773476819,-0.535845930245237,1.26299810342041,13.1167562157278,12.9563854188162,37.4001519192008
"vpd_aug",0.725919298995658,3.72811984101907,11.3253407162433,13.9255483191301,16.6280388288486,37.5424899807308
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.4862745681328,6.44196227399718,3.43459097430513,11.0259091680141,16.4792227303378,32.2815004444494
"tmax",1.72710725448312,7.17977677175416,-0.460869892882164,16.7941645862841,14.0482376443023,30.2905629859617
"TPI_five",3.30765772659671,2.49935009241109,-3.58084645136541,23.8664556467312,15.0057458307621,39.5457206539616
"dem_10m_zaca",12.4985643268353,2.91182704004134,4.61710834899001,18.7059548210744,21.7144138029016,40.935922111009
"flow_accumulation",11.5087020304322,1.3388596529263,-0.54877248733372,11.071989516985,11.9954339679676,37.5380116252325
"sr",15.1516514161971,3.09135619850074,-2.88963866908773,23.2604702940309,21.1655027517322,43.349932494424
"slope",10.2395453969561,5.26409701142938,4.52820358116988,20.408866158926,22.2558516707463,43.6424360709874
"TWI",-2.94361677545269,-0.713179403469476,1.19987542378621,6.97225304374219,2.50227465803116,30.0015474282235
"cwd",7.55500599730796,3.20289293958009,3.4278468147229,15.6826584274572,15.2592807356607,39.6615075143229
"vpd_aug",2.1286034833855,3.36529106208306,9.00985235918822,14.1869217953445,15.9740218276562,36.9875786714278
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.68822514189677,5.48405772145168,11.4634565249552,6.11874944683446,16.6046413806041,31.360115702844
"tmax",3.01920622973113,4.47206065657344,3.66689179661639,16.4719458643992,14.8184707495228,29.2466792521452
"TPI_five",8.48619349261566,6.33334465557489,3.97890210124059,20.1314477926669,21.5720282906584,45.9753020051135
"dem_10m_zaca",3.91816566766197,1.71283566750263,3.9054054395602,17.4244874363972,15.2584279136181,37.035742619555
"flow_accumulation",14.4193047927381,3.90021623358875,3.19384112524651,10.9677228534373,17.3423709940526,40.49748183378
"sr",4.32600648530871,1.53557477254062,-1.89370717156636,15.8885892611027,10.5426832107193,39.1605754439758
"slope",10.0857445726417,5.51224054936698,4.00185831576492,16.8668534346009,18.5294252798739,42.7218503010019
"TWI",-1.36351053699562,0.28815220799524,2.67416223318743,6.81421680523928,4.60073008818899,31.6313718060621
"cwd",11.4082128172246,3.11162471152857,9.31189463054931,12.5118769123286,18.9170680178433,39.6590970798962
"vpd_aug",3.7793273829765,2.31674306798184,10.1536450711657,14.6533041063183,17.7979355647142,36.974487955626
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",12.055799851925,6.59536837188365,3.39501810241482,8.97041998983512,16.1104560884152,31.3594158718989
"tmax",4.05409729027475,4.5729052565239,0.962994721070287,14.7775760747772,13.0199159874569,27.9262537339046
"TPI_five",6.98991891342672,2.99728756877896,-1.3121381751975,16.2794104630663,13.9138129936161,39.9196246352891
"dem_10m_zaca",17.6009820127785,1.90051877092381,6.83452918857684,20.2585712101816,24.0533594421347,44.7816286179319
"flow_accumulation",15.3372906816884,5.58962990910772,2.10529516807045,9.99678190254699,17.3517165764127,39.0836489115965
"sr",11.8856940103851,6.91165876820808,-0.304578398458909,17.8639339208081,19.2193837352338,43.8641408597234
"slope",13.8952509138983,5.20798216773411,3.82165210463923,20.044432821555,22.3727279135337,44.4154682573175
"TWI",1.05277481827571,1.43522369564519,0.456548370794489,3.14627630506035,3.13588980998577,29.5112360909939
"cwd",11.189665733223,0.562279741920739,4.75353108309761,13.0332933540231,15.6554010522776,36.6758634621215
"vpd_aug",6.41624529816746,4.77164257474919,9.1809795528338,12.3695958325424,17.0082399266529,36.7345195592226
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.23968269108722,3.93422760490913,0.69015499831301,10.4109945444611,11.1253241502079,29.4309712671759
"tmax",2.2711312626856,4.83034897327126,2.46331582876528,20.3791236832241,15.3150791219837,31.2562092048746
"TPI_five",7.34327139545576,-2.90622228288862,-0.679157400643855,18.688427025508,12.1834879110301,42.5802401435134
"dem_10m_zaca",10.6226018266954,-0.81190297939067,0.352308189337925,17.3896215582297,15.8137555977607,37.4377757844379
"flow_accumulation",14.70874470642,1.4411524435642,1.74635016520532,13.1389864237947,17.0180432945039,41.3873480799545
"sr",6.5188303015127,6.195712527736,-2.60200938883311,20.6208848801461,17.9321779948649,43.0352748617202
"slope",10.4072293148851,0.80197406591816,-0.702112122364741,19.845805631965,17.6351601132074,41.8567626084631
"TWI",2.18493849737738,-2.11156007669267,-0.00712985705956115,6.52340177269261,3.48593224142866,31.7380065311063
"cwd",11.4302602681998,1.92003527894985,3.26211121698193,11.8358848413457,15.0703852677184,37.4860666826721
"vpd_aug",-1.47090662356131,3.18870261187218,7.58978035991573,13.6529184638446,13.6997843181151,38.0382088360812
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",11.0273399872169,5.47928794008571,4.70686858038252,9.058902179697,15.81657166899,33.4032439578527
"tmax",0.0889592338892381,9.37226655817032,3.76298712288628,16.8440201067906,15.6730048395665,30.7680215553001
"TPI_five",9.78216216998988,3.7753170679877,-1.11093655218917,17.5142604707403,16.1185261099131,43.4374304102499
"dem_10m_zaca",10.1164307144575,1.16366888191324,2.76404427865649,15.824534727597,17.1133833853963,38.9232488291974
"flow_accumulation",14.8576101935561,0.84524459914168,0.270335145523959,11.6012042066183,14.7156691656679,37.7708674122045
"sr",6.81854114852274,7.79066592231347,-4.80922699132451,20.3008300116969,17.7526781441037,41.4131321500705
"slope",7.01486932878817,1.92032576326351,3.2615983757067,21.8988771249408,18.2360738867102,43.2007270256827
