OBJECTID,mortality,mortality_qualitative,other_mortality,drainage,ridge,prefire,postfire,Change in mortality,new_model_class,Shape_Area,shade_2000,shade_2001,shade_2002,shade_2003,shade_2004,shade_2005,shade_2006,shade_2008,shade_2009,shade_2010,shade_2011,shade_2013,shade_2014,shade_2015,shade_2016,shade_2017,shade_2018,SF_change_2008_2018,lower.2018.SF,min_2000_2006,>prefire min?,avg_2000_2006,max_2000_2006,2018>2000-2006min?,diff.btw.2018.and.2000.2006min,2018>2000-2006avg,diff.btw.2018.and.2000.2006avg,diff from canopy bin change mean,,,
154,25,Low,Low,N,N,25_75,25_75,None,0,7399.996957,0.555904388,0.501559973,0.51740694,0.517281711,0.532892942,0.523510873,0.539970279,0.616581559,0.631327569,0.59370786,0.588952243,0.628511965,0.580595613,0.558966935,0.583058476,0.571865439,0.546354771,-0.070226788,TRUE,0.501559973,TRUE,0.526932444,0.555904388,TRUE,0.044794798,TRUE,0.019422327,-0.050670229,,,
160,25,Low,Low,N,Y,25_75,25_75,None,0,16349.99998,0.521605432,0.484240711,0.506545305,0.475282788,0.505751371,0.483930051,0.523389459,0.598230422,0.637336195,0.583109319,0.592442274,0.622776866,0.577263296,0.533492208,0.585523009,0.576289415,0.536557198,-0.061673224,TRUE,0.475282788,TRUE,0.500106445,0.523389459,TRUE,0.06127441,TRUE,0.036450753,-0.060467802,,,
161,25,Low,Low,Y,N,25_75,1_25,Low/Moderate,0,21800.00357,0.608209491,0.58647275,0.600793362,0.587821186,0.60049665,0.586297572,0.609852433,0.705691934,0.710492253,0.67198801,0.644229174,0.70516181,0.671964288,0.627428353,0.66457969,0.666682482,0.623838305,-0.081853629,TRUE,0.586297572,TRUE,0.597134778,0.609852433,TRUE,0.037540733,TRUE,0.026703527,0.024532305,,,
171,25,Low,Low,Y,N,25_75,25_75,None,0,7025.005167,0.572477639,0.502603054,0.53468287,0.530911744,0.54649049,0.547124445,0.557626963,0.647199094,0.694637954,0.658724666,0.639364839,0.694208801,0.656608939,0.611055195,0.658833027,0.637104034,0.606855392,-0.040343702,TRUE,0.502603054,TRUE,0.541702458,0.572477639,TRUE,0.104252338,TRUE,0.065152934,0.009830392,,,
179,25,Low,Low,Y,N,25_75,25_75,None,0,6150.002414,0.58380419,0.571828425,0.559546232,0.534435987,0.527807653,0.554303229,0.572069108,0.631614864,0.688204169,0.622915328,0.638026595,0.663447022,0.612688839,0.560666144,0.608889341,0.593131065,0.562751591,-0.068863273,TRUE,0.527807653,TRUE,0.557684975,0.58380419,TRUE,0.034943938,TRUE,0.005066616,-0.034273409,,,
188,25,Low,Low,N,N,25_75,25_75,None,0,15575.00323,0.723727405,0.678453207,0.670258522,0.690746486,0.693359971,0.695347071,0.704032242,0.712569058,0.756483674,0.716665804,0.712487578,0.739080191,0.701855898,0.639491439,0.709990084,0.717849493,0.679839194,-0.032729864,TRUE,0.670258522,TRUE,0.693703558,0.723727405,TRUE,0.009580672,FALSE,-0.013864364,0.082814194,,,
202,25,Low,Low,Y,N,25_75,25_75,None,0,9125.002363,0.768575221,0.708939821,0.702923357,0.704560548,0.736795425,0.731908679,0.728299588,0.748348117,0.802985191,0.743916959,0.757007062,0.803702831,0.749097288,0.700150788,0.784210473,0.795521766,0.738712877,-0.00963524,TRUE,0.702923357,TRUE,0.726000377,0.768575221,TRUE,0.03578952,TRUE,0.0127125,0.141687877,,,
216,25,Low,Low,Y,N,25_75,25_75,None,0,40100.00188,0.756603688,0.709791034,0.697214246,0.710419536,0.724678487,0.72266224,0.736528248,0.73645401,0.773774981,0.735803127,0.737318814,0.779265463,0.739153206,0.683231682,0.769259691,0.766229063,0.723206609,-0.013247401,TRUE,0.697214246,TRUE,0.722556783,0.756603688,TRUE,0.025992363,TRUE,0.000649826,0.126181609,,,
223,25,Low,Low,N,N,25_75,25_75,None,0,13924.99149,0.636490256,0.584855288,0.601189733,0.591549456,0.623039544,0.589229524,0.605517238,0.678084642,0.694372207,0.633624941,0.635453522,0.663210213,0.62129423,0.588185906,0.630012691,0.623550832,0.583106041,-0.094978601,TRUE,0.584855288,FALSE,0.604553006,0.636490256,FALSE,-0.001749247,FALSE,-0.021446965,-0.013918959,,,
224,25,Low,Low,N,N,25_75,1_25,Low/Moderate,0,9225.006943,0.630699337,0.604455173,0.639523923,0.616340339,0.64747268,0.598717928,0.615145922,0.666183829,0.694970369,0.652235568,0.645702124,0.704962492,0.639687538,0.618200958,0.654272735,0.644638419,0.610982835,-0.055200994,TRUE,0.598717928,TRUE,0.621765043,0.64747268,TRUE,0.012264907,FALSE,-0.010782208,0.011676835,,,
232,25,Low,Low,Y,N,25_75,25_75,None,0,21275.00954,0.605561316,0.587721139,0.580469936,0.606105387,0.576979458,0.602147788,0.607660294,0.645443797,0.667214751,0.645980388,0.628350139,0.658988297,0.629921556,0.581845909,0.639299601,0.640733361,0.597128958,-0.048314839,TRUE,0.576979458,TRUE,0.595235045,0.607660294,TRUE,0.0201495,TRUE,0.001893913,0.000103958,,,
233,25,Low,Low,N,N,25_75,25_75,None,0,11800.00026,0.646804571,0.618245542,0.623361617,0.603732467,0.637696236,0.638484418,0.635602087,0.684788197,0.723869264,0.674742669,0.680404514,0.706077456,0.659321338,0.584315121,0.664951831,0.660439909,0.62096715,-0.063821047,TRUE,0.603732467,TRUE,0.62913242,0.646804571,TRUE,0.017234683,FALSE,-0.00816527,0.02394215,,,
239,25,Low,Low,Y,N,25_75,25_75,None,0,18650.00246,0.508532107,0.495556772,0.53445363,0.487323582,0.514226615,0.473194957,0.50587374,0.560481489,0.583145976,0.540558755,0.528127789,0.573708177,0.533294499,0.50592196,0.525077939,0.517035484,0.497956872,-0.062524617,TRUE,0.473194957,TRUE,0.502737343,0.53445363,TRUE,0.024761915,FALSE,-0.004780471,-0.099068128,,,
254,25,Low,Low,Y,N,25_75,25_75,None,0,21374.99381,0.678967834,0.636410177,0.631101668,0.64615345,0.649830937,0.633246422,0.659411907,0.707366526,0.745467424,0.696219862,0.713796496,0.742583513,0.705394864,0.637515366,0.710122108,0.706745744,0.66741848,-0.039948046,TRUE,0.631101668,TRUE,0.647874628,0.678967834,TRUE,0.036316812,TRUE,0.019543852,0.07039348,,,
270,25,Low,Low,Y,N,25_75,25_75,None,0,17300.00228,0.51635921,0.469033003,0.502577364,0.462834358,0.496262252,0.472003341,0.499374747,0.587292254,0.624508321,0.589537084,0.588466704,0.629822612,0.577377915,0.541008055,0.576665938,0.558645189,0.515220642,-0.072071612,TRUE,0.462834358,TRUE,0.488349182,0.51635921,TRUE,0.052386284,TRUE,0.02687146,-0.081804358,,,
275,25,Low,Low,Y,N,25_75,25_75,None,0,7075.004172,0.653126538,0.611117125,0.630613983,0.61691314,0.625462413,0.640679955,0.642258227,0.722580314,0.756364226,0.704978049,0.712383568,0.738161445,0.691103637,0.644629478,0.700129449,0.69757551,0.650850177,-0.071730137,TRUE,0.611117125,TRUE,0.631453054,0.653126538,TRUE,0.039733052,TRUE,0.019397123,0.053825177,,,
277,25,Low,Low,N,N,25_75,25_75,None,0,22868.51512,0.600574821,0.55739969,0.590301156,0.549365759,0.586595774,0.553884625,0.575610042,0.674745053,0.693450361,0.657111913,0.641185462,0.677457303,0.631144792,0.594751775,0.646016508,0.629993021,0.586259931,-0.088485122,TRUE,0.549365759,TRUE,0.573390267,0.600574821,TRUE,0.036894172,TRUE,0.012869664,-0.010765069,,,
280,25,Low,Low,Y,N,25_75,25_75,None,0,18025.01015,0.695321113,0.673455119,0.687302947,0.687558264,0.700194716,0.674934179,0.699849278,0.726610363,0.737248212,0.705449939,0.706637591,0.705732703,0.680761009,0.669890344,0.709447145,0.692059815,0.68346107,-0.043149293,TRUE,0.673455119,TRUE,0.688373659,0.700194716,TRUE,0.010005951,FALSE,-0.004912589,0.08643607,,,
286,25,Low,Low,N,Y,25_75,25_75,None,0,4675.004685,0.494798183,0.451382637,0.481815577,0.414508522,0.462029994,0.512964904,0.522479057,0.585774422,0.59776932,0.578466654,0.519895256,0.56143713,0.563340902,0.517349422,0.559485078,0.547922134,0.522758901,-0.063015521,TRUE,0.414508522,TRUE,0.477139839,0.522479057,TRUE,0.108250379,TRUE,0.045619062,-0.074266099,,,
287,25,Low,Low,N,N,25_75,25_75,None,0,37025.00228,0.736073017,0.683671355,0.68026638,0.688589394,0.709186196,0.71237576,0.716715932,0.744656563,0.790694356,0.740573764,0.744020224,0.770368457,0.741907239,0.674900651,0.745324194,0.744912028,0.69987905,-0.044777513,TRUE,0.68026638,TRUE,0.703839719,0.736073017,TRUE,0.01961267,FALSE,-0.003960669,0.10285405,,,
297,25,Low,Low,N,N,25_75,25_75,None,0,5132.747293,0.690280557,0.656121016,0.664160669,0.645645022,0.680558383,0.661698461,0.669023037,0.692828298,0.702780068,0.655860424,0.623693943,0.658061564,0.632858276,0.591033518,0.651261687,0.617741346,0.598893106,-0.093935192,TRUE,0.645645022,FALSE,0.666783878,0.690280557,FALSE,-0.046751916,FALSE,-0.067890772,0.001868106,,,
302,25,Low,Low,Y,N,25_75,25_75,None,0,35700.01408,0.526173532,0.497755826,0.5269081,0.478458822,0.508091241,0.491970658,0.525030941,0.563677013,0.608421326,0.57860592,0.558922619,0.604010254,0.591172814,0.531899601,0.591003507,0.567873061,0.56030345,-0.003373563,TRUE,0.478458822,TRUE,0.507769874,0.5269081,TRUE,0.081844628,TRUE,0.052533576,-0.03672155,,,
303,25,Low,Low,Y,N,25_75,25_75,None,0,14818.81307,0.622897536,0.597193897,0.624035001,0.617940098,0.605431318,0.589537203,0.618340939,0.66624862,0.689583123,0.645031452,0.648516446,0.685465693,0.629675031,0.623207241,0.640509248,0.652475774,0.623385072,-0.042863548,TRUE,0.589537203,TRUE,0.610767999,0.624035001,TRUE,0.033847869,TRUE,0.012617073,0.026360072,,,
312,25,Low,Low,Y,N,25_75,25_75,None,0,14824.98784,0.781798005,0.749371052,0.727387786,0.758367538,0.760950804,0.783936858,0.787140608,0.797620654,0.835926652,0.79842788,0.791386008,0.816013575,0.785870612,0.724585056,0.790233314,0.806934118,0.764463484,-0.03315717,TRUE,0.727387786,TRUE,0.764136093,0.787140608,TRUE,0.037075698,TRUE,0.000327391,0.167438484,,,
328,25,Low,Low,N,Y,25_75,25_75,None,0,10524.99943,0.550715446,0.511370659,0.528276324,0.50013411,0.545782924,0.534220755,0.555040121,0.619281828,0.646963656,0.620322347,0.62428993,0.668307602,0.644611418,0.595979929,0.633575141,0.63014096,0.580557168,-0.03872466,TRUE,0.50013411,TRUE,0.532220048,0.555040121,TRUE,0.080423058,TRUE,0.04833712,-0.016467832,,,
338,25,Low,Low,N,N,25_75,25_75,None,0,13400.00402,0.52475667,0.495186269,0.505441725,0.474877864,0.494614154,0.502560467,0.510190606,0.551167846,0.561806142,0.53724122,0.503116012,0.551149815,0.553467095,0.499401093,0.56774503,0.556606025,0.536437541,-0.014730305,TRUE,0.474877864,TRUE,0.501089679,0.52475667,TRUE,0.061559677,TRUE,0.035347862,-0.060587459,,,
340,25,Low,Low,Y,N,25_75,25_75,None,0,23024.99715,0.574668229,0.534388721,0.528620213,0.540143728,0.543752968,0.537200749,0.567762077,0.585223556,0.638456911,0.581911862,0.581112593,0.632727534,0.590401769,0.532021314,0.610685259,0.594288081,0.562409818,-0.022813738,TRUE,0.528620213,TRUE,0.546648098,0.574668229,TRUE,0.033789605,TRUE,0.01576172,-0.034615182,,,
345,25,Low,Low,Y,N,25_75,25_75,None,0,14825.01013,0.730929792,0.704268634,0.676959366,0.704466224,0.708698153,0.702207029,0.713334411,0.720157444,0.768216193,0.721850514,0.721205652,0.750718296,0.727417469,0.673762888,0.738030553,0.736665338,0.688278794,-0.03187865,TRUE,0.676959366,TRUE,0.705837658,0.730929792,TRUE,0.011319428,FALSE,-0.017558864,0.091253794,,,
346,25,Low,Low,Y,Y,25_75,25_75,None,0,21725.01308,0.719619513,0.685614884,0.674422324,0.703853607,0.703825086,0.703908771,0.718013078,0.719271958,0.754874885,0.724494129,0.714285642,0.722879142,0.717153519,0.667156696,0.727493763,0.735265076,0.705950856,-0.013321102,TRUE,0.674422324,TRUE,0.701322466,0.719619513,TRUE,0.031528532,TRUE,0.00462839,0.108925856,,,
364,25,Low,Low,Y,N,25_75,25_75,None,0,9500.010896,0.679771006,0.66468972,0.660262614,0.670846641,0.683403432,0.671789855,0.687425971,0.709651887,0.729232669,0.690285981,0.706445575,0.704474777,0.696076632,0.648161739,0.708696485,0.699737161,0.680802435,-0.028849452,TRUE,0.660262614,TRUE,0.674027034,0.687425971,TRUE,0.020539821,TRUE,0.006775401,0.083777435,,,
376,25,Low,Low,Y,N,25_75,25_75,None,0,7749.998486,0.5325737,0.517564237,0.530226409,0.495878518,0.524966538,0.524196744,0.539472103,0.55900535,0.614660025,0.561951876,0.541882396,0.593913764,0.568791389,0.500296533,0.565476477,0.55520606,0.535533547,-0.023471803,TRUE,0.495878518,TRUE,0.523554036,0.539472103,TRUE,0.039655029,TRUE,0.011979511,-0.061491453,,,
379,25,Low,Low,Y,N,25_75,25_75,None,0,27575.00493,0.71377489,0.676403165,0.674005419,0.681650072,0.689838946,0.699178904,0.706500143,0.732628137,0.76868856,0.718127072,0.708918899,0.749094814,0.700345635,0.634501278,0.684436858,0.70192337,0.665673971,-0.066954166,TRUE,0.674005419,FALSE,0.691621648,0.71377489,FALSE,-0.008331448,FALSE,-0.025947677,0.068648971,,,
391,25,Low,Low,Y,N,25_75,25_75,None,0,17850.01194,0.720801294,0.673948497,0.660613656,0.656602889,0.671175331,0.667607784,0.683574796,0.698953569,0.734885633,0.716905862,0.721879154,0.730668575,0.695615649,0.63201493,0.691722333,0.694966674,0.664386809,-0.03456676,TRUE,0.656602889,TRUE,0.676332035,0.720801294,TRUE,0.00778392,FALSE,-0.011945226,0.067361809,,,
422,25,Low,Low,N,N,25_75,25_75,None,0,18774.99697,0.547584414,0.510744333,0.50830698,0.479980826,0.490530252,0.510368586,0.538344681,0.56575048,0.594188333,0.556934893,0.55199039,0.592634022,0.559870303,0.489971101,0.55323565,0.560077786,0.523512244,-0.042238236,TRUE,0.479980826,TRUE,0.512265725,0.547584414,TRUE,0.043531418,TRUE,0.011246519,-0.073512756,,,
425,25,Low,Low,Y,N,25_75,25_75,None,0,42016.67643,0.552886605,0.536266685,0.538049579,0.523183942,0.538995385,0.517786562,0.539602399,0.584412277,0.592075288,0.545789778,0.548231125,0.579641581,0.558270872,0.534919143,0.564341664,0.535647392,0.532843828,-0.051568449,TRUE,0.517786562,TRUE,0.535253022,0.552886605,TRUE,0.015057266,FALSE,-0.002409194,-0.064181172,,,
427,25,Low,Low,Y,N,25_75,25_75,None,0,11125.00222,0.706815898,0.691628069,0.66163072,0.683549255,0.686703086,0.683225393,0.686524093,0.693501979,0.725654751,0.687270939,0.685945958,0.70585987,0.685697585,0.645827591,0.691275299,0.693359494,0.665601671,-0.027900308,TRUE,0.66163072,TRUE,0.685725216,0.706815898,TRUE,0.003970951,FALSE,-0.020123545,0.068576671,,,
446,25,Low,Low,N,N,25_75,25_75,None,0,23000.01002,0.492322922,0.498288989,0.495815873,0.493872106,0.478531241,0.47530055,0.484325171,0.538902283,0.540960848,0.509095669,0.496249437,0.543439329,0.53075099,0.529777348,0.530978024,0.52296257,0.509661436,-0.029240847,TRUE,0.47530055,TRUE,0.488350979,0.498288989,TRUE,0.034360886,TRUE,0.021310457,-0.087363564,,,
504,25,Low,Low,N,Y,25_75,25_75,None,0,5325.004589,0.682882071,0.655291975,0.647284985,0.643081039,0.667372763,0.664681315,0.669131905,0.690321416,0.711710572,0.653911114,0.658465862,0.683729559,0.654216558,0.601954401,0.675315529,0.671530396,0.632206112,-0.058115304,TRUE,0.643081039,FALSE,0.661389436,0.682882071,FALSE,-0.010874927,FALSE,-0.029183324,0.035181112,,,
524,25,Low,Low,N,Y,25_75,25_75,None,0,11975.00477,0.785143495,0.740686119,0.731746554,0.756198406,0.763227105,0.766119123,0.779969215,0.793803692,0.816829085,0.779501379,0.776796818,0.803616047,0.767169118,0.719297469,0.76670593,0.780108035,0.744193077,-0.049610615,TRUE,0.731746554,TRUE,0.760441431,0.785143495,TRUE,0.012446523,FALSE,-0.016248354,0.147168077,,,
528,25,Low,Low,N,N,25_75,25_75,None,0,8549.996998,0.784470856,0.755613923,0.729478806,0.763478905,0.767697692,0.758598119,0.775321007,0.797747761,0.841288328,0.785309017,0.786846459,0.816968679,0.773414344,0.678576857,0.764884859,0.757348418,0.726391017,-0.071356744,TRUE,0.729478806,FALSE,0.762094187,0.784470856,FALSE,-0.003087789,FALSE,-0.03570317,0.129366017,,,
552,25,Low,Low,N,N,25_75,25_75,None,0,14100.0046,0.555337906,0.515463293,0.536506236,0.505309463,0.551286995,0.524167597,0.527902544,0.605612636,0.640124321,0.605838954,0.588339329,0.649095178,0.607503414,0.568467557,0.637658238,0.608090103,0.569877923,-0.035734713,TRUE,0.505309463,TRUE,0.530853433,0.555337906,TRUE,0.06456846,TRUE,0.03902449,-0.027147077,,,
565,25,Low,Low,Y,N,25_75,25_75,None,0,19550.00904,0.704452515,0.690524459,0.669629276,0.675496459,0.677096307,0.685492337,0.692503929,0.691210806,0.722153544,0.700005054,0.690188289,0.728942633,0.688788831,0.650464177,0.695681155,0.713760674,0.671235383,-0.019975423,TRUE,0.669629276,TRUE,0.685027897,0.704452515,TRUE,0.001606107,FALSE,-0.013792514,0.074210383,,,
566,25,Low,Low,Y,N,25_75,25_75,None,0,7250.001196,0.605492562,0.585548341,0.569548845,0.570673972,0.573291212,0.572921246,0.576239765,0.640221506,0.678550541,0.622868598,0.60927555,0.652900338,0.604993373,0.573198676,0.619717151,0.600956261,0.581282109,-0.058939397,TRUE,0.569548845,TRUE,0.579102278,0.605492562,TRUE,0.011733264,TRUE,0.002179831,-0.015742891,,,
570,25,Low,Low,Y,N,25_75,25_75,None,0,24075.01132,0.740018189,0.71239984,0.68474254,0.712476969,0.700710565,0.713753343,0.729004234,0.729280114,0.75497821,0.709282398,0.715474516,0.745325774,0.70303902,0.649550408,0.717407256,0.724634558,0.684266299,-0.045013815,TRUE,0.68474254,FALSE,0.713300811,0.740018189,FALSE,-0.000476241,FALSE,-0.029034512,0.087241299,,,
574,25,Low,Low,N,N,25_75,25_75,None,0,23000.0095,0.59338367,0.540655315,0.556464016,0.525876164,0.553314686,0.558101416,0.557309687,0.602918327,0.630273461,0.578147829,0.556007922,0.623401165,0.584962785,0.5379318,0.598867655,0.581558585,0.553781271,-0.049137056,TRUE,0.525876164,TRUE,0.555014993,0.59338367,TRUE,0.027905107,FALSE,-0.001233722,-0.043243729,,,
597,25,Low,Low,Y,N,25_75,25_75,None,0,9125.001131,0.589672536,0.588415027,0.562996149,0.569700688,0.558262646,0.567957729,0.575522691,0.591342568,0.613921881,0.567511588,0.580097228,0.615102798,0.593675107,0.581585944,0.593831033,0.575701118,0.566818893,-0.024523675,TRUE,0.558262646,TRUE,0.573218209,0.589672536,TRUE,0.008556247,FALSE,-0.006399316,-0.030206107,,,
617,25,Low,Low,N,N,25_75,1_25,Low/Moderate,0,28199.97976,0.54854244,0.521618128,0.540352464,0.526907027,0.528561175,0.514086187,0.524601519,0.637747169,0.63173151,0.596787632,0.594458342,0.595991492,0.579334617,0.565797865,0.582601845,0.57056576,0.559635282,-0.078111887,TRUE,0.514086187,TRUE,0.52923842,0.54854244,TRUE,0.045549095,TRUE,0.030396862,-0.039670718,,,
626,25,Low,Low,Y,N,25_75,25_75,None,0,15725.00393,0.48143965,0.453124285,0.480210662,0.439132512,0.440992057,0.457908988,0.477860451,0.564354479,0.611896276,0.55220741,0.518118203,0.573302031,0.535762787,0.493685901,0.542306602,0.534666002,0.524028957,-0.040325522,TRUE,0.439132512,TRUE,0.461524086,0.48143965,TRUE,0.084896445,TRUE,0.062504871,-0.072996043,,,
630,25,Low,Low,N,N,25_75,25_75,None,0,9224.99994,0.732500553,0.701952815,0.663636208,0.680734634,0.699881434,0.699099183,0.718406916,0.703889847,0.76014626,0.698882818,0.705145776,0.757494688,0.723958373,0.629745662,0.725656867,0.725699306,0.689987898,-0.013901949,TRUE,0.663636208,TRUE,0.69945882,0.732500553,TRUE,0.02635169,FALSE,-0.009470922,0.092962898,,,
633,25,Low,Low,N,Y,25_75,25_75,None,0,16275.01761,0.697102427,0.654967964,0.639012098,0.649114788,0.652854204,0.666778326,0.675504625,0.679127872,0.709819198,0.671468914,0.670585334,0.715012431,0.667153835,0.603892565,0.665617287,0.674449682,0.636148214,-0.042979658,TRUE,0.639012098,FALSE,0.662190633,0.697102427,FALSE,-0.002863884,FALSE,-0.026042419,0.039123214,,,
637,25,Low,Low,Y,N,25_75,25_75,None,0,7075.00609,0.563018918,0.546688855,0.557466984,0.535458565,0.557930291,0.534964561,0.549219906,0.59716171,0.61299634,0.554558098,0.551323116,0.571673512,0.549891889,0.539954841,0.549133539,0.534786582,0.544978678,-0.052183032,TRUE,0.534964561,TRUE,0.549249726,0.563018918,TRUE,0.010014117,FALSE,-0.004271048,-0.052046322,,,
638,25,Low,Low,N,N,25_75,25_75,None,0,8371.416337,0.482883781,0.463304579,0.534565151,0.467862487,0.508150339,0.462210894,0.477348506,0.569865823,0.563270688,0.542267144,0.519911617,0.589030594,0.547657549,0.551360667,0.55773443,0.51447776,0.513146043,-0.05671978,TRUE,0.462210894,TRUE,0.485189391,0.534565151,TRUE,0.050935149,TRUE,0.027956652,-0.083878957,,,
641,25,Low,Low,Y,N,25_75,25_75,None,0,10899.99719,0.659230351,0.634872854,0.616212726,0.644092977,0.624205709,0.632279932,0.641658068,0.643338799,0.67962575,0.645973802,0.636763453,0.671620727,0.635120273,0.603262722,0.650551796,0.654222369,0.625800371,-0.017538428,TRUE,0.616212726,TRUE,0.636078945,0.659230351,TRUE,0.009587645,FALSE,-0.010278574,0.028775371,,,
645,25,Low,Low,Y,N,25_75,25_75,None,0,11125.00484,0.541006148,0.536375284,0.534890145,0.510021448,0.531174511,0.520142972,0.541493744,0.601571918,0.605484575,0.582206279,0.579995513,0.570903331,0.562347293,0.540597081,0.571453422,0.563129544,0.534830809,-0.066741109,TRUE,0.510021448,TRUE,0.530729179,0.541493744,TRUE,0.024809361,TRUE,0.00410163,-0.062194191,,,
651,25,Low,Low,Y,N,25_75,25_75,None,0,21150.00194,0.575084984,0.539367586,0.56499356,0.523938984,0.558850586,0.560900807,0.571456939,0.631478667,0.669772536,0.628687531,0.622641325,0.654315412,0.61341697,0.573288798,0.637958318,0.625523776,0.583053768,-0.048424899,TRUE,0.523938984,TRUE,0.556370492,0.575084984,TRUE,0.059114784,TRUE,0.026683276,-0.013971232,,,
653,25,Low,Low,N,N,25_75,25_75,None,0,9574.999796,0.529194891,0.515634209,0.5492194,0.495083243,0.521743268,0.520664155,0.518797487,0.606169343,0.61318478,0.576098919,0.563264549,0.602962703,0.56838116,0.543760478,0.571641952,0.558184922,0.549325496,-0.056843847,TRUE,0.495083243,TRUE,0.521476665,0.5492194,TRUE,0.054242253,TRUE,0.027848831,-0.047699504,,,
658,25,Low,Low,Y,N,25_75,25_75,None,0,24625.00879,0.616374642,0.580514073,0.575190634,0.581393063,0.591643065,0.578328907,0.601403654,0.620445907,0.640589446,0.605228633,0.597010702,0.625659227,0.59885332,0.551876962,0.605731577,0.606842399,0.57670024,-0.043745667,TRUE,0.575190634,TRUE,0.589264005,0.616374642,TRUE,0.001509606,FALSE,-0.012563765,-0.02032476,,,
